Date,stn_Tmax,stn_Tmin,stn_RHmax,stn_RHmin,stn_WSmean,stn_SR,stn_Pr,stn_ETo,cdb_Tmax,cdb_Tmin,cdb_RHmax,cdb_RHmin,cdb_WSmean,cdb_SR,cdb_Pr,cdb_ETo
1999-05-22,16.0,1.5,96,41,0.5810147999999999,14.91609194952207,0,1.241868640586896,16.05,6.07,89.02,50.66,1.59,14.14,0.01,1.9
1999-05-23,15.5,0,96,38,0.3043962,14.84439242108765,0,1.176061814267961,15.22,5.1,83.72,44.39,1.73,14.64,-0.0,1.94
1999-05-24,17.0,0,97,29,0.1770822,14.87465171028534,0,1.143007698958588,15.85,1.04,92.02,37.35,1.08,15.41,-0.0,1.75
1999-05-25,19.0,0.1,92,29,0.162036,14.50831816135595,0,1.138201637186468,17.13,2.36,86.54,35.88,1.53,15.09,-0.0,2.0
1999-05-26,22.5,2,86,24,1.1411964,14.54281942554703,0,1.155432293864566,20.42,5.4,76.71,31.18,2.3,14.86,-0.0,2.74
1999-05-27,16.0,-1.8,86,35,0.5578668,14.57871083149147,0,1.06942567874041,15.89,4.21,75.99,35.06,1.76,15.03,-0.0,2.08
1999-05-28,18.8,-2.4,94,19,0.1064808,14.02601035226807,0,0.9848708738442484,17.01,-0.04,87.73,23.85,1.3,15.25,-0.0,1.99
1999-05-29,22.2,-1,88,19,0.6608754,14.45894897495904,0,1.027085066457938,19.54,3.18,77.52,21.6,2.13,14.84,-0.0,2.68
1999-05-30,22.5,2,82,28,0.9571698,14.40243250464796,0,1.129832898260964,20.69,5.48,77.95,36.17,2.16,14.1,-0.0,2.5
1999-05-31,23.0,4.5,85,20,0.5636538,13.37494312930384,0,1.070803326143393,22.03,8.93,79.02,28.13,1.99,13.25,0.21,2.7
1999-06-24,19.5,2.9,65.8,4.7,1.91,12.27,0,2.877821017284974,19.3,5.49,71.37,15.11,1.65,13.12,0.0,2.37
1999-06-26,18.2,-4.3,60.1,17.2,1.65,13.99,0,2.441251365434965,16.99,1.05,90.71,28.43,1.86,13.48,0.0,2.16
1999-06-27,18.0,-1.4,71,18,1.15,10.9,0,1.92883340035637,17.98,2.36,68.58,27.87,1.66,13.72,0.0,2.21
1999-06-28,18.6,-2.5,71.5,15.1,1.14,13.5,0,2.011988453691164,18.11,-0.1,74.76,21.45,0.99,13.98,0.0,1.77
1999-06-29,18.4,-1.8,72.3,9.1,1.55,14.02,0,2.429095142045365,17.83,-0.24,74.19,21.06,1.99,14.0,0.0,2.44
1999-06-30,18.6,-3.3,65.5,7.6,1.73,14.12,0,2.66307079319379,17.51,-0.25,61.26,21.1,1.63,13.91,0.0,2.22
1999-07-01,19.2,-0.3,46.9,13.5,2.3,13.63,0,3.162504023181514,18.5,1.84,55.72,23.58,2.14,13.68,0.0,2.59
1999-07-02,19.7,-1.2,67.7,8.9,1.38,13.87,0,2.391997769935486,19.1,1.2,68.67,17.86,1.61,13.72,0.0,2.32
1999-07-03,21.3,-0.1,72.6,11.3,1.24,13.64,0,2.328032079863517,19.9,2.68,73.41,26.44,1.78,13.81,0.0,2.43
1999-07-04,22.1,-0.2,69.2,9.1,1.28,13.82,0,2.463136455251065,20.8,2.24,74.13,21.04,1.29,13.94,0.0,2.17
1999-07-05,21.7,0.7,56.3,8.6,2.19,14.04,0,3.401243314794485,20.32,3.87,53.21,18.02,2.51,14.05,0.0,3.1
1999-07-06,18.8,1.6,60.6,20.3,1.62,12.91,0,2.430944245354754,17.94,3.8,60.03,32.26,2.12,13.19,0.0,2.42
1999-07-07,19.0,0.3,81.5,17.4,1.11,13.9,0,2.010561872172764,17.87,3.17,71.93,30.26,1.12,13.02,0.0,1.83
1999-07-08,20.2,-1,73.1,15.8,1.34,14.17,0,2.345401122556176,19.32,2.04,76.26,25.7,1.21,13.94,0.0,2.02
1999-07-09,20.6,-1,70.6,10.3,1.33,14.22,0,2.433864024212884,19.52,2.33,67.73,22.38,1.43,14.13,0.0,2.25
1999-07-10,19.8,-0.4,61.4,13.8,1.62,14.11,0,2.636093531859503,18.92,3.98,51.36,24.06,1.46,13.88,0.0,2.25
1999-07-11,19.1,-0.5,70.1,9,1.71,13.7,0,2.693004115303026,16.98,5.25,64.7,36.28,2.03,11.11,0.0,2.27
1999-07-12,19.1,6.9,75.6,24.6,3.72,13.09,0.1,3.55092020544213,17.97,6.52,82.42,36.24,2.67,11.77,0.0,2.56
1999-07-13,19.6,6.8,61.5,15.3,3.16,14.32,0,3.745919274177737,18.25,6.12,70.55,28.0,2.52,14.15,0.0,2.75
1999-07-14,20.1,4.4,63.1,16.7,2.28,14.27,0,3.165784110630735,19.31,4.36,67.97,28.86,2.37,14.11,0.0,2.75
1999-07-15,21.8,5.2,47.7,14.3,3.54,12.27,0,4.449368633145768,20.34,6.17,63.52,27.1,2.82,11.43,0.05,3.11
1999-07-16,21.0,-2.6,76.4,7.7,1.97,14.41,0,3.189465551124744,19.64,2.93,79.3,19.25,2.14,14.63,0.0,2.78
1999-07-17,19.6,5.5,31.7,11.8,2.07,7.65,0,3.215004940874093,21.36,8.87,38.87,20.23,3.02,12.66,0.13,3.87
1999-07-19,17.7,-6.4,74.2,12.7,2.87,15.23,0,3.435387274983288,16.47,1.12,81.1,29.15,2.83,14.71,0.0,2.76
1999-07-20,16.3,5,75,31.4,4.05,9.84,1.7,3.125589908007063,17.63,5.43,54.79,42.1,2.76,12.34,0.38,2.74
1999-07-21,19.1,4.4,69,25.5,2.5,13.72,0,3.050865409915011,19.66,5.5,77.71,34.59,2.21,14.3,0.01,2.68
1999-07-22,21.1,7.5,53.6,16.7,2.7,11.76,0,3.693591304649604,21.32,5.79,66.61,27.2,2.24,12.35,0.0,2.95
1999-07-23,21.4,4.2,60,11.4,2.13,14.27,0,3.385368377817555,20.71,5.95,61.3,22.28,1.95,14.93,0.0,2.91
1999-07-24,21.7,0.5,69.4,19,3.14,13.97,0,3.966075531827171,20.69,5.0,68.02,32.91,2.84,14.51,0.0,3.1
1999-07-25,18.3,4.5,79.3,35.4,3.01,13.01,0,2.918550196001145,18.0,5.95,87.09,41.08,2.55,12.21,0.0,2.44
1999-07-26,18.3,1.5,85.4,20.4,1.31,10.8,0,2.166048158099145,18.23,4.21,76.49,30.91,1.67,13.2,0.0,2.36
1999-07-27,19.9,0.7,75.1,14.7,1.79,12.45,0,2.844775526452227,19.12,4.96,55.62,24.99,1.69,13.53,0.01,2.62
1999-07-28,22.0,2.7,53.1,9.5,2.78,12.84,0,4.131513577329181,20.67,6.22,57.38,20.55,2.56,13.33,0.06,3.42
1999-07-29,17.0,0.8,70.5,18.3,5.19,5.7,0,4.069110482918902,18.88,5.26,44.8,35.6,3.72,9.69,1.12,3.41
1999-07-30,14.9,-5.4,89.5,17.9,1.26,16.15,0,2.110438427526721,14.04,-0.55,85.14,35.18,1.61,15.91,0.0,2.12
1999-07-31,16.9,-2.5,74.6,24.4,1.37,15.99,0,2.311126901109909,16.55,0.02,73.68,31.93,1.6,15.82,0.0,2.39
1999-08-02,19.5,0.5,67.2,5.5,4.46,15.13,0,4.935013466576297,20.66,6.76,37.58,16.73,3.63,16.02,0.0,4.34
1999-08-03,13.4,-5,79.4,20.4,1.38,16.61,0,2.141259375830142,13.77,1.48,78.38,30.17,1.58,16.5,0.0,2.29
1999-08-04,15.4,-6.3,74.7,8.1,1.56,17.11,0,2.580893388116104,15.26,-1.76,72.03,22.58,1.7,16.7,0.0,2.51
1999-08-06,20.8,-2.9,57.2,4.6,2.74,17.01,0,4.262974955446956,20.2,1.23,68.73,18.01,2.38,16.8,0.0,3.47
1999-08-08,18.7,3,66.1,17.1,3.21,13.89,0,3.811635448491938,20.71,7.86,72.15,28.23,2.77,14.35,0.0,3.64
1999-08-09,19.0,-5.3,66.4,4.6,1.46,17.55,0,2.957351027032258,19.02,-0.36,58.92,13.95,1.52,17.5,0.0,2.89
1999-08-10,21.6,-2.3,40.5,6,1.37,17.27,0,3.128837621331366,20.91,0.39,40.14,15.32,1.29,17.57,0.0,2.87
1999-08-11,22.0,-0.1,63.4,5.3,2.17,16.99,0,3.936929531853356,21.59,3.33,70.09,15.98,2.33,17.27,0.0,3.73
1999-08-13,21.8,5,83.6,24.2,3.15,15.16,0,3.926102815840171,20.8,8.2,76.71,33.69,2.46,14.4,1.83,3.2
1999-08-18,24.8,1.6,23,3.5,2.26,17.96,0,4.710881725333434,24.26,5.01,33.45,8.98,2.19,18.55,0.0,4.22
1999-08-20,23.8,4.3,30.2,8.3,1.82,17.31,0,4.018989215335849,22.82,4.34,34.56,15.61,1.92,18.31,0.0,3.75
1999-08-21,24.8,4.6,47.6,9.5,2.03,17,0,4.268199032928147,23.69,7.26,50.25,20.14,2.07,17.84,0.03,3.88
1999-08-22,25.8,10.4,47.6,7.2,5.95,14.12,0,7.532133360793694,24.69,9.91,49.96,19.53,4.33,16.09,0.03,5.47
1999-08-24,15.1,-4.4,60.9,3.3,4.33,19.49,0,4.513936073508241,14.06,0.15,51.47,18.83,3.58,19.82,0.0,3.62
1999-08-25,18.3,-2.9,67.4,4.2,1.36,19.86,0,3.132315599400635,16.62,-0.73,60.42,23.8,1.06,19.5,0.0,2.66
1999-08-26,19.1,2.3,66.5,9.4,1.92,19.48,0,3.641248447775294,18.43,3.11,69.94,28.13,1.92,19.35,0.0,3.25
1999-08-27,20.3,4.8,62.5,13.1,2.42,19.62,0,4.134682119949043,19.62,3.76,61.08,23.33,1.86,19.71,0.0,3.46
1999-08-28,22.2,-0.5,58.2,11,2.05,19.83,0,4.145338340177318,21.37,3.99,43.11,19.81,1.92,19.86,0.0,3.76
1999-08-30,18.9,-1.3,63.2,21.6,1.72,20.1,0,3.375978126599257,18.53,1.68,67.08,35.8,2.08,20.04,0.0,3.32
1999-08-31,20.7,-0.6,77.6,11.5,1.54,20.48,0,3.54841925614509,20.52,2.58,71.83,23.67,1.53,20.51,0.0,3.44
1999-09-02,24.6,5.1,72.7,11.5,5.64,19.18,0,6.771140159099518,23.8,7.26,88.55,27.24,3.45,20.05,-0.0,4.75
1999-09-03,26.4,10.5,71.7,16.3,5.79,17.65,0,6.932418925138159,25.51,10.76,63.17,29.19,3.63,19.61,2.44,5.06
1999-09-04,23.2,4.8,54.8,4.4,3.46,20.12,0,5.716630585265204,23.41,9.08,53.1,16.44,2.62,20.93,0.11,4.78
1999-09-05,27.2,3.4,43.4,6.6,2.4,19.81,0,5.445312649356403,26.62,8.31,58.16,14.38,2.63,21.01,-0.0,5.29
1999-09-06,28.2,4.2,37.8,4.6,1.48,20.13,0,4.504408213880423,27.79,6.99,37.99,10.3,1.38,21.46,-0.0,4.26
1999-09-08,27.8,11.5,30.5,5.4,4.1,20.75,0,7.457520173695008,27.38,11.76,37.78,12.25,3.27,20.78,0.06,6.04
1999-09-09,27.8,11.8,36.1,4.3,6.47,15.73,0.1,9.055396258915252,27.88,13.7,31.03,11.15,4.78,20.45,0.07,7.42
1999-09-10,12.0,-2.9,72,11.6,3.3,21.96,0,3.639432188758274,14.31,3.14,69.36,25.89,2.94,22.2,2.62,3.78
1999-09-12,16.7,3.1,84.7,17.8,3.28,21.92,0,4.134553405395166,16.46,5.19,76.73,26.76,2.9,21.69,0.31,3.93
1999-09-13,23.0,-0.5,72.4,9.6,1.46,21.73,0,4.022353758348233,22.24,1.37,59.84,17.67,1.29,22.78,-0.0,3.83
1999-09-14,24.8,1.7,51.4,8.6,2.15,20.95,0,4.969777805495975,23.99,6.42,46.05,17.89,2.29,22.68,-0.0,4.82
1999-09-15,26.0,5.3,43,5.4,1.5,21.85,0,4.559954930979275,26.13,6.77,47.01,13.79,1.97,22.9,-0.0,4.92
1999-09-17,20.4,4.3,31.9,5.3,3.76,22.45,0,5.896233028607935,20.77,9.52,33.6,15.34,3.64,23.44,-0.0,5.7
1999-09-19,24.1,7.6,68.5,16.9,4.8,22.07,0,6.395266715573643,24.63,8.37,60.87,27.24,3.23,23.35,-0.0,5.43
